group,approved,defaulted,loan_size,processing_time
B,1,0,38362.65,3.458
B,1,0,15201.41,4.578
B,0,0,28219.6,3.397
B,1,0,6894.2,3.511
B,1,1,49137.58,3.607
B,1,0,91031.88,2.63
B,1,0,24759.7,5.443
B,1,0,3079.54,2.375
B,0,0,10440.17,4.245
B,1,0,26642.43,4.379
B,0,0,11647.11,2.472
B,0,0,45150.6,3.902
B,1,0,26121.81,2.527
B,1,0,9272.6,5.747
B,1,0,16744.28,2.206
B,1,0,7981.91,2.885
B,0,0,14100.03,2.086
B,0,0,10470.59,1.899
B,1,0,41764.81,6.028
B,1,0,88681.77,4.56
B,0,0,5192.91,3.996
B,0,0,3503.18,2.881
B,1,0,13411.42,5.071
B,1,0,4842.89,2.646
B,1,0,16932.15,4.911
B,0,0,29707.32,2.578
B,1,1,53923.06,2.898
B,1,0,19170.26,4.862
B,1,0,13981.3,5.009
B,1,0,3351.93,4.636
B,1,0,16663.04,2.33
B,0,0,17275.24,3.175
B,1,0,27205.26,4.02
B,1,0,9257.69,2.611
B,1,1,11521.36,5.719
B,1,0,5002.03,0.437
B,1,0,2609.64,2.71
B,1,0,6722.41,3.087
B,1,0,4645.9,-0.182
B,1,0,21362.02,1.845
B,1,0,10780.48,4.675
B,1,0,10608.49,3.842
B,0,0,7423.97,6.002
B,0,0,1228.99,5.963
B,1,0,54537.76,4.406
B,1,0,7330.39,4.239
B,0,0,11731.87,3.892
B,1,0,5095.36,0.083
B,0,0,35509.1,1.848
B,0,0,18301.59,3.941
B,1,0,8424.57,4.662
B,1,0,11922.9,4.206
B,0,0,62476.39,2.551
B,1,0,15392.33,5.112
B,1,0,14109.63,5.875
B,1,0,7683.99,5.113
B,1,0,3584.36,5.185
B,1,0,14356.66,3.017
B,0,0,21171.01,5.306
B,0,0,39327.04,4.004
B,1,0,2700.53,4.516
B,1,0,6633.73,4.312
B,1,0,10253.84,3.63
B,1,0,16272.23,2.596
B,1,0,14530.03,3.685
B,0,0,14803.95,5.181
B,0,0,22617.45,3.182
B,1,0,7921.73,5.051
B,1,0,34451.68,4.832
B,1,0,23080.93,3.381
B,1,0,12633.84,5.744
B,1,0,58731.2,3.302
B,1,0,56677.51,5.913
B,0,0,34417.36,4.408
B,1,0,1458.49,3.778
B,1,0,57708.29,2.557
B,0,0,30816.54,3.676
B,1,0,81237.07,3.515
B,1,0,43913.26,2.038
B,1,0,57680.48,3.495
B,1,1,32955.84,2.675
B,0,0,47999.92,4.62
B,1,0,80442.59,5.629
B,0,0,19404.18,2.082
B,1,0,4638.82,6.197
B,1,0,12759.5,3.62
B,0,0,22291.41,2.435
B,1,0,17325.07,4.861
B,1,0,6019.45,3.175
B,1,0,4425.53,3.686
B,1,0,9018.83,3.234
B,1,0,31138.23,2.657
B,1,0,57772.71,4.814
B,1,0,33970.71,3.399
B,1,0,38022.82,1.789
B,0,0,15296.01,4.571
B,1,0,4049.44,2.112
B,0,0,11336.96,2.185
B,1,0,13266.38,5.47
B,1,0,10963.84,2.125
B,0,0,17047.45,0.557
B,1,0,23228.51,4.672
B,0,0,32286.75,3.375
B,1,0,13062.54,3.495
B,1,0,3558.14,3.36
B,1,0,11088.88,4.124
B,1,0,16898.3,2.746
B,0,0,43401.37,5.867
B,1,0,10360.48,1.733
B,0,0,24588.52,4.423
B,0,0,20579.9,4.699
B,1,0,16900.87,2.736
B,1,0,34352.38,2.367
B,0,0,9617.38,5.224
B,0,0,10299.5,2.413
B,1,0,16162.99,2.951
B,1,0,9777.93,5.042
B,1,0,24499.55,3.849
B,1,0,9222.91,1.284
B,1,0,19556.12,6.246
B,0,0,15060.97,3.058
B,1,0,19378.91,3.236
B,1,0,11296.03,4.158
B,1,0,12440.71,4.675
B,1,0,17620.31,6.546
B,1,0,19180.7,1.476
B,1,0,16262.85,4.956
B,1,0,63849.87,4.84
B,1,0,7386.51,3.608
B,1,0,15500.65,4.902
B,0,0,4633.63,5.108
B,1,0,21975.1,1.865
B,1,1,6686.21,6.25
B,1,0,13060.55,1.618
B,0,0,12116.8,2.211
B,1,0,20429.04,3.433
B,1,0,10485.7,6.495
B,0,0,10135.05,3.368
B,1,0,51466.44,3.755
B,1,0,20489.2,5.805
B,1,0,10416.63,3.38
B,1,0,13350.82,2.15
B,1,0,60857.11,3.216
B,0,0,13519.23,5.719
B,1,0,9401.07,3.899
B,0,0,9433.32,6.503
B,1,0,10516.48,4.833
B,0,0,10141.61,2.897
B,1,0,5862.21,3.872
B,1,0,6638.49,2.605
B,1,1,8404.68,2.864
B,0,0,26193.24,10.071
B,1,0,12028.21,5.226
B,1,0,13825.51,5.006
B,1,0,45074.43,2.928
B,1,0,45982.02,5.997
B,1,1,13020.76,5.339
B,1,0,9850.81,6.434
B,1,1,8171.89,6.366
B,1,0,28402.16,1.729
B,1,0,13852.68,2.246
B,1,0,11977.73,2.395
B,1,0,8510.61,2.478
B,1,0,8815.5,4.253
B,1,0,21079.29,3.006
B,1,0,5696.74,6.702
B,0,0,36166.73,6.467
B,0,0,10645.84,3.791
B,0,0,14476.63,6.537
B,1,0,5599.42,5.883
B,1,0,16156.98,3.169
B,1,0,12548.33,0.987
B,1,0,15676.77,3.495
B,1,0,52963.97,2.898
B,0,0,18810.27,4.089
B,0,0,8640.99,3.925
B,0,0,9236.74,3.888
B,1,0,26267.95,4.533
B,1,1,46117.82,2.102
B,1,0,20445.83,4.376
B,1,0,28309.99,3.185
B,1,1,26576.7,4.08
B,1,0,50779.68,5.14
B,1,0,3430.04,2.086
B,1,1,27827.36,3.406
B,1,0,35846.06,3.634
B,0,0,5591.6,3.08
B,1,0,8034.22,5.06
B,0,0,8261.6,2.791
B,1,0,9108.54,3.022
B,1,0,11099.18,2.806
B,0,0,19812.78,5.329
B,1,0,32615.4,3.111
B,0,0,38756.49,4.444
B,1,0,8347.7,6.566
B,1,0,8301.88,3.695
B,1,0,46754.11,5.357
B,0,0,27375.27,6.14
B,1,0,17435.99,5.238
B,0,0,23829.26,3.776
B,1,0,15933.15,4.699
B,1,0,24826.52,1.998
B,1,0,12470.82,2.708
B,1,0,20232.47,2.953
B,1,0,4873.48,6.937
B,0,0,9412.3,2.662
B,1,1,9493.77,2.642
B,1,0,12094.28,2.339
B,1,0,7775.94,4.584
B,1,0,10648.4,4.0
B,1,0,4858.42,5.321
B,1,1,25310.14,4.74
B,1,0,15275.25,1.867
B,1,0,4170.68,2.67
B,1,0,8367.71,5.711
B,1,0,21360.12,3.515
B,1,0,10567.96,5.463
B,1,0,9343.6,3.59
B,1,0,15372.35,2.445
B,0,0,21480.01,3.375
B,0,0,5171.5,2.445
B,1,0,25339.07,3.008
B,1,0,8602.13,4.081
B,0,0,16085.24,4.516
B,0,0,15861.72,1.574
B,0,0,10703.73,3.776
B,1,0,7194.5,2.979
B,1,0,12983.71,2.892
B,0,0,59889.97,3.986
B,1,0,5489.87,3.029
B,1,0,63186.78,5.735
B,1,0,13256.23,5.463
B,1,0,16785.94,5.455
B,1,0,6840.6,3.107
B,1,0,8804.2,2.453
B,1,0,10912.59,3.915
B,1,0,7068.79,3.59
B,1,0,13806.1,2.948
B,1,0,11782.7,2.154
B,1,0,71727.17,3.742
B,1,0,6420.3,3.234
B,0,0,17714.74,4.764
B,1,0,19896.06,4.731
B,1,0,6930.89,5.341
B,1,0,28267.33,2.037
B,0,0,11864.88,4.361
B,1,0,2221.83,2.782
B,1,1,27663.79,2.091
B,1,1,6677.16,3.2
B,1,0,7057.03,5.296
B,0,0,28291.64,3.279
B,0,0,12360.62,5.992
B,1,0,34003.47,4.568
B,1,0,42964.65,3.248
B,1,0,9740.59,5.424
B,1,0,30779.68,4.424
B,1,0,8916.26,2.494
B,1,0,97391.36,6.402
B,1,0,9373.43,4.163
B,1,0,37081.37,3.826
B,0,0,32049.34,2.602
B,1,0,21012.45,5.451
B,0,0,9543.02,4.524
B,0,0,14456.25,4.681
B,1,0,2913.56,3.089
B,0,0,19526.66,4.968
B,1,0,21583.67,5.077
B,1,0,18156.78,2.864
B,1,0,1512.25,1.816
B,0,0,5928.29,4.614
B,1,1,8968.98,1.597
B,1,0,20605.79,4.013
B,0,0,20567.58,3.174
B,1,0,14240.15,5.506
B,1,0,27124.6,3.25
B,0,0,7179.65,5.35
B,0,0,26587.28,3.08
B,0,0,23856.06,5.2
B,0,0,22071.53,6.684
B,1,0,14106.17,2.305
B,0,0,70586.56,4.209
B,1,0,24210.86,7.648
B,1,0,7520.07,3.893
B,1,0,19903.37,3.887
B,1,0,29791.75,4.904
B,0,0,10193.58,3.858
B,0,0,39003.93,1.41
B,1,0,22150.76,5.385
B,1,0,2504.93,0.996
B,1,0,20738.3,3.216
B,0,0,11792.0,5.49
B,1,0,25077.94,3.301
B,1,0,34730.44,2.829
B,1,0,19074.92,5.031
B,1,1,61833.58,2.608
B,1,0,14143.84,2.089
B,0,0,26899.27,4.184
B,1,0,31068.63,3.544
B,1,0,15095.07,2.059
B,1,0,30424.99,4.692
B,1,0,10140.19,4.45
B,0,0,11637.0,3.296
B,1,0,5710.2,3.392
B,1,1,19793.86,4.459
B,1,0,21167.06,5.467
B,1,0,41915.48,3.404
B,1,0,30727.46,4.717
B,0,0,12992.97,4.591
B,1,0,6357.92,5.031
B,1,1,23069.81,3.855
B,1,0,39680.0,2.523
B,1,0,29856.21,3.153
B,1,0,38854.61,4.28
B,1,0,13773.32,6.346
B,0,0,11234.05,3.122
B,0,0,9049.63,4.927
B,1,0,15604.0,3.341
B,1,0,15323.26,3.955
B,1,0,19251.46,5.922
B,1,0,14714.11,4.87
B,0,0,14663.22,2.062
B,1,0,8766.08,2.999
B,1,0,34658.39,5.559
B,0,0,17347.69,3.999
B,0,0,14192.16,2.192
B,1,0,8973.73,2.653
B,1,0,5622.15,4.785
B,1,0,46461.13,5.192
B,1,0,25430.66,3.825
B,0,0,4450.92,7.265
B,0,0,30046.87,4.954
B,0,0,34131.81,3.459
B,1,0,18024.75,2.658
B,0,0,58599.93,2.435
B,1,0,19406.74,4.27
B,1,1,5252.93,3.116
B,1,0,21853.91,6.143
B,1,0,19849.18,5.853
B,0,0,10070.47,4.686
B,1,0,25818.51,2.149
B,1,1,4297.84,2.859
B,1,0,36042.48,5.558
B,1,0,8082.87,3.012
B,1,0,7420.81,5.371
B,1,0,14897.37,4.464
B,0,0,23072.08,3.872
B,1,0,18604.14,2.816
B,1,0,9008.04,3.668
B,1,0,10884.86,4.066
B,0,0,6591.7,5.246
B,1,0,13633.1,2.56
B,1,0,38561.78,3.432
B,1,1,16262.05,3.863
B,1,0,32452.46,4.728
B,1,0,52277.49,2.528
B,0,0,10194.31,1.957
B,1,0,14055.11,4.744
B,1,0,92684.29,1.675
B,0,0,51817.06,5.599
B,1,0,4281.58,3.582
B,1,0,22241.58,1.633
B,1,1,16324.92,3.127
B,1,0,31607.9,4.331
B,1,0,8991.34,3.054
B,1,0,8335.79,3.828
B,0,0,9500.92,4.836
B,0,0,10326.38,3.517
B,1,0,31327.74,2.488
B,1,1,6342.57,3.381
B,1,0,9916.04,5.781
B,0,0,3900.23,6.159
B,1,0,36522.88,0.972
B,1,0,45108.41,5.327
B,0,0,12560.86,4.15
B,1,0,12856.96,5.094
B,0,0,23448.87,3.029
B,1,0,53081.6,1.324
B,0,0,22626.76,4.618
B,0,0,9339.11,2.483
B,1,0,4469.1,1.856
B,1,0,6686.86,1.954
B,1,0,17301.97,4.641
B,0,0,9659.89,3.995
B,1,0,19071.95,4.895
B,1,0,10484.58,4.737
B,1,0,6998.72,3.211
B,0,0,6363.76,3.701
B,1,0,56947.42,3.084
B,1,0,33229.4,3.506
B,1,0,65147.84,2.446
B,0,0,25133.6,4.347
B,1,1,11568.1,5.305
B,1,0,47036.2,2.657
B,0,0,15891.59,5.594
B,1,0,19470.84,3.959
B,0,0,15768.04,4.138
B,1,0,1544.53,1.421
B,1,0,58911.29,1.27
B,1,0,24168.45,4.002
B,1,0,21244.61,4.906
B,1,0,15530.78,2.86
B,1,0,18596.75,6.138
B,0,0,10119.07,4.829
B,1,0,26722.56,2.528
B,1,0,5734.88,3.843
B,1,0,18936.66,7.268
B,0,0,25572.14,2.06
B,1,0,13919.76,4.54
B,1,0,21953.77,3.348
B,1,0,7382.98,4.79
B,1,1,7535.18,5.574
B,1,0,19719.71,3.259
B,0,0,28080.75,5.366
B,1,0,3641.34,6.91
B,0,0,24775.65,3.893
B,1,0,10566.45,4.899
B,1,0,13985.2,2.973
B,0,0,5588.05,3.827
B,1,0,8256.09,3.553
B,0,0,35344.58,4.916
B,1,0,16752.3,5.487
B,0,0,12013.39,3.646
B,1,0,14865.66,5.947
B,1,0,24133.82,5.942
B,1,0,23211.33,4.986
B,1,0,15367.01,3.078
B,1,0,39119.15,2.943
B,1,0,35467.43,2.663
B,1,0,22713.11,5.129
B,1,0,17046.32,2.104
B,0,0,27607.89,4.748
B,1,0,20981.87,2.286
B,1,0,38125.55,4.953
B,1,0,33511.67,3.824
B,1,0,7225.68,5.667
B,1,0,6844.7,5.398
B,1,0,9311.45,5.809
B,0,0,35628.85,5.845
B,0,0,4623.71,4.001
B,1,0,22377.38,2.178
B,1,0,21808.05,2.326
B,1,0,41362.02,0.878
B,1,0,18850.05,2.283
B,1,0,5571.57,3.896
B,1,0,7574.3,3.016
B,1,0,6338.54,3.548
B,1,0,10610.98,4.49
B,1,0,14096.46,3.374
B,0,0,6423.04,2.229
B,1,0,52919.63,3.725
B,0,0,5652.06,2.542
B,0,0,47900.57,3.421
B,1,0,42113.79,5.68
B,1,0,33477.94,3.421
B,1,0,9367.36,6.279
B,0,0,21460.32,5.804
B,0,0,5872.9,2.989
B,1,0,33817.23,2.244
B,1,1,15379.83,3.726
B,0,0,11761.0,5.415
B,1,0,6130.33,3.114
B,0,0,2248.45,5.071
B,0,0,7109.36,5.492
B,1,0,39744.97,2.716
B,1,0,11822.19,2.854
B,1,1,14250.35,4.798
B,1,0,27568.9,4.013
B,1,0,69184.71,2.84
B,0,0,47098.84,3.307
B,0,0,7496.05,3.701
B,0,0,3449.36,1.609
B,1,0,107763.19,4.872
B,0,0,100227.04,3.13
B,0,0,18972.82,-0.097
B,1,0,5905.32,3.767
B,1,0,35262.71,2.762
B,1,0,14967.15,6.164
B,0,0,14907.43,2.98
B,1,0,33375.16,2.263
B,0,0,21322.11,4.511
B,1,0,6319.2,2.875
B,0,0,12584.31,2.709
B,1,0,27692.65,4.513
B,1,0,24543.49,2.343
B,1,0,20122.89,1.76
B,1,0,34431.89,6.216
B,0,0,12217.52,4.611
B,1,0,18824.9,3.43
B,1,0,1096.13,3.795
B,1,1,11387.59,4.508
B,1,0,30065.16,5.163
B,1,0,11940.42,2.742
B,1,0,11237.57,4.313
B,0,0,7092.82,3.091
B,1,0,36413.42,3.535
B,0,0,25305.34,4.025
B,0,0,31581.65,3.791
B,1,0,4101.18,4.83
B,1,1,14351.93,4.482
B,1,0,13041.75,1.689
B,0,0,13036.95,1.899
B,0,0,9968.43,3.282
B,1,0,12371.08,6.36
B,0,0,32199.81,2.608
B,1,0,3532.35,3.508
B,0,0,67631.95,3.049
B,0,0,24030.35,3.024
B,1,0,15774.26,4.05
B,1,0,33707.22,5.761
B,1,0,5107.84,4.438
B,1,0,9587.73,2.675
B,0,0,14811.21,7.655
B,1,0,48652.0,3.91
B,1,0,15721.79,2.992
B,1,0,23389.53,5.777
B,0,0,10181.59,3.143
B,1,0,24088.11,6.128
B,1,0,62429.4,2.581
B,1,0,36185.77,5.802
B,0,0,15288.18,4.081
B,0,0,28012.12,5.607
B,1,0,25900.4,6.462
B,1,0,24471.64,2.214
B,1,0,39718.12,5.586
B,1,0,39481.29,1.828
B,1,0,14739.31,2.334
B,0,0,27268.93,2.675
B,1,0,12010.35,4.505
B,0,0,7797.37,3.846
B,1,0,13153.0,3.566
B,1,0,15351.64,4.005
B,0,0,4318.81,4.628
B,1,0,32476.31,4.736
B,1,0,1783.16,5.332
B,1,0,143179.38,6.348
B,1,1,54257.87,3.77
B,1,0,13242.58,3.07
B,1,0,16441.12,4.659
B,0,0,20793.12,2.198
B,1,0,10185.0,2.85
B,0,0,19036.15,5.199
B,1,0,14542.05,3.626
B,0,0,15132.22,2.109
B,1,0,18866.99,1.714
B,0,0,5705.45,3.868
B,1,0,16842.42,5.399
B,1,0,18597.05,5.38
B,1,0,18089.37,3.955
B,1,0,13729.96,6.612
B,1,0,40549.8,3.653
B,1,0,12296.6,3.606
B,1,0,19572.11,0.206
B,0,0,46066.35,3.174
B,1,0,15313.64,4.993
B,1,0,19371.74,5.99
B,0,0,15106.68,2.638
B,1,0,43909.93,4.447
B,1,0,13277.42,5.266
B,1,0,45555.36,3.816
B,0,0,15019.88,0.603
B,0,0,8204.45,4.146
B,0,0,28099.26,4.866
B,1,0,12788.04,2.474
B,0,0,26806.53,3.444
B,1,0,1838.08,2.182
B,1,0,16385.7,0.202
B,1,0,11297.26,5.238
B,1,0,6970.16,3.795
B,1,0,10481.92,6.037
B,1,0,10311.73,5.0
B,1,0,15703.07,3.304
B,1,0,5465.11,3.684
B,0,0,21015.57,4.593
B,1,0,48677.48,5.154
B,0,0,20429.65,4.252
B,1,0,31169.36,5.348
B,0,0,39169.36,3.385
B,1,0,43879.02,2.404
B,1,0,72846.59,3.709
B,1,0,10945.0,4.087
B,1,0,9183.95,2.118
B,0,0,30539.39,1.929
B,1,0,28756.32,4.426
B,1,0,30349.65,3.231
B,0,0,73970.82,3.568
B,1,0,16466.71,3.296
B,1,0,22946.6,5.929
B,1,0,7447.91,5.566
B,1,0,90062.3,2.068
B,1,0,12466.05,3.054
B,1,0,12751.79,4.99
B,0,0,12364.69,4.643
B,1,0,9740.85,3.742
B,1,0,9103.83,2.207
B,1,1,10732.55,2.844
B,0,0,5471.8,3.077
B,0,0,8705.81,4.188
B,1,0,77588.19,6.185
B,0,0,29393.36,2.838
B,1,0,34225.4,2.364
B,1,1,41846.65,3.648
B,1,0,70778.29,5.244
B,1,0,3955.5,1.774
B,1,0,6100.3,5.835
B,0,0,8578.56,3.559
B,1,0,11206.13,2.772
B,0,0,12830.04,1.56
B,1,1,11411.97,4.789
B,1,0,19446.98,3.56
B,1,1,16784.92,4.039
B,1,0,9152.04,2.539
B,1,0,2862.82,3.353
B,1,0,7373.92,3.119
B,1,0,10515.54,3.659
B,1,0,13390.98,2.863
B,0,0,6609.52,1.652
B,1,0,11018.76,7.62
B,1,0,6602.54,1.891
B,1,0,14755.11,4.054
B,0,0,6915.54,1.319
B,0,0,8274.02,1.004
B,1,0,5727.6,3.937
B,1,0,14431.95,4.044
B,1,0,8158.71,5.566
B,0,0,33705.87,4.359
B,1,0,22576.85,3.59
B,1,0,15430.76,2.471
B,1,0,8621.48,5.899
B,1,0,22123.96,5.1
B,0,0,28355.06,2.055
B,1,0,18290.75,3.853
B,1,0,58862.62,4.002
B,1,0,23569.53,3.316
B,0,0,33890.36,4.881
B,0,0,18157.74,4.964
B,1,1,28016.01,3.533
B,1,0,8626.34,3.407
B,0,0,11308.18,5.899
B,1,0,21579.32,5.106
B,1,0,21454.28,3.901
B,1,0,24491.7,1.519
B,0,0,39352.48,4.282
B,1,1,5218.8,4.777
B,0,0,7483.37,-0.056
B,1,0,19607.32,4.153
B,1,0,9140.85,3.217
B,1,0,243339.92,3.491
B,1,0,24651.07,2.53
B,1,0,15326.45,3.593
B,1,0,10803.49,5.749
B,1,0,11112.99,3.175
B,0,0,16715.85,5.152
B,0,0,17846.91,2.671
B,1,0,11323.56,4.862
B,1,0,13114.56,3.802
B,1,0,47830.92,4.293
B,1,0,49394.97,3.81
B,0,0,19962.83,4.698
B,1,0,5580.27,0.205
B,1,0,25104.5,1.812
B,0,0,56580.85,4.384
B,1,0,48816.56,0.939
B,1,1,29364.47,3.057
B,1,0,50916.3,3.724
B,1,0,17029.59,2.641
B,1,0,26970.05,2.832
B,0,0,9465.22,4.18
B,0,0,20615.79,5.213
B,1,1,47269.82,2.458
B,0,0,10182.86,2.995
B,1,0,8191.44,2.776
B,0,0,17641.18,0.41
B,1,1,13611.5,3.998
B,0,0,27427.96,5.109
B,0,0,11354.76,5.223
B,1,0,64521.37,2.581
B,0,0,5815.37,2.048
B,0,0,44488.58,3.83
B,0,0,8849.54,4.961
B,1,0,3878.54,4.017
B,0,0,19737.98,4.205
B,0,0,13310.57,5.399
B,1,0,6716.43,2.765
B,0,0,4250.95,3.492
B,1,0,16208.83,6.088
B,1,0,35620.25,3.524
B,1,0,26054.94,2.026
B,1,1,17074.91,2.863
B,1,0,23934.54,2.487
B,1,0,15966.19,4.3
B,0,0,5198.99,2.546
B,1,1,5235.85,4.179
B,1,0,13869.75,2.77
B,1,0,14349.6,0.827
B,1,0,32234.29,4.229
B,0,0,29906.87,4.008
B,1,0,26478.98,4.525
B,0,0,13039.96,2.858
B,1,0,5407.15,2.709
B,1,0,22689.49,4.362
B,1,0,24838.13,5.927
B,1,1,2414.32,3.816
B,1,0,8371.01,4.394
B,1,1,9387.71,3.35
B,1,1,17938.06,1.639
B,0,0,8581.05,5.154
B,1,0,15827.31,5.072
B,1,0,13788.25,4.795
B,1,0,14366.87,3.545
B,1,0,9199.32,4.636
B,0,0,9787.02,5.051
B,1,1,6875.96,6.068
B,1,0,22115.94,5.184
B,0,0,25767.83,3.889
B,1,0,8808.79,1.968
B,1,0,55078.35,4.018
B,1,1,12686.82,4.159
B,1,0,55500.57,4.793
B,0,0,9762.45,5.695
B,0,0,3225.16,3.667
B,0,0,22510.98,6.741
B,1,0,19907.19,1.337
B,1,0,16772.82,4.387
B,0,0,9761.62,2.682
B,1,1,15872.48,1.13
B,1,1,10839.94,3.518
B,1,0,12811.78,1.76
B,1,0,31994.07,3.574
B,1,0,18908.63,3.849
B,0,0,26581.24,5.366
B,0,0,13554.92,1.689
B,1,0,12411.59,5.072
B,1,0,6484.79,3.937
B,1,0,12136.48,5.24
B,0,0,1144.94,3.196
B,1,0,10176.36,1.935
B,0,0,15283.07,2.096
B,1,0,25615.14,1.991
B,1,1,13161.59,4.469
B,1,0,21550.17,5.868
B,0,0,2853.12,3.009
B,1,0,15592.27,4.681
B,1,0,4257.33,1.667
B,1,0,6206.53,4.052
B,0,0,14048.45,4.736
B,0,0,45297.68,1.773
B,1,0,21959.73,3.515
B,0,0,16557.34,4.802
B,1,0,16064.64,-0.307
B,1,0,9219.69,5.67
B,1,0,10559.84,4.295
B,1,0,22969.0,4.803
B,1,0,5386.83,3.222
B,0,0,26224.34,1.388
B,1,0,11958.46,4.548
B,1,0,31585.25,3.684
B,0,0,35202.58,3.845
B,0,0,4279.25,5.323
B,1,1,10246.95,4.867
B,0,0,8230.3,6.49
B,1,0,3826.93,4.015
B,1,0,7143.61,2.832
B,0,0,115036.49,3.536
B,1,0,26571.86,4.382
B,1,0,75646.8,5.222
B,1,0,31674.87,1.746
B,0,0,9013.92,3.812
B,0,0,12023.08,6.053
B,1,0,26127.64,3.464
B,1,0,23155.9,5.103
B,1,0,10281.76,4.49
B,1,0,4875.63,5.138
B,1,0,226434.04,2.666
B,0,0,14575.25,2.672
B,1,1,12574.28,3.828
B,1,0,17866.23,1.655
B,1,0,13437.67,3.422
B,1,0,18001.01,4.154
B,0,0,45686.49,6.298
B,1,0,14770.12,4.364
B,1,0,6437.09,4.675
B,1,0,14338.23,5.43
B,1,0,11254.0,2.449
B,1,0,50976.46,3.569
B,1,0,41643.28,7.196
B,1,0,17783.39,3.689
B,1,0,5866.49,5.363
B,1,0,6119.81,5.149
B,1,0,16516.23,1.731
B,0,0,21355.37,4.235
B,1,0,12092.03,4.005
B,1,0,11112.93,4.262
B,1,0,10155.4,2.744
B,1,0,16015.06,2.236
B,0,0,2425.49,3.134
B,1,0,6761.09,3.663
B,1,0,9880.9,5.459
B,1,0,42873.22,6.344
B,1,0,8509.59,5.755
B,0,0,18852.0,5.004
B,1,0,19559.85,2.394
B,1,1,46089.17,3.228
B,1,0,44804.41,4.094
B,0,0,15583.96,2.915
B,1,0,11154.66,4.608
B,0,0,9594.39,4.809
B,1,0,13455.58,4.551
B,0,0,11530.76,5.235
B,1,0,25410.1,2.534
B,0,0,22839.52,5.106
B,1,0,26198.07,2.826
B,0,0,44686.51,2.483
B,1,0,72424.17,4.545
B,1,0,18028.89,5.502
B,1,0,39323.24,4.483
B,1,0,12316.21,3.829
B,1,0,42108.53,4.234
B,0,0,38147.19,3.991
B,0,0,36560.83,2.224
B,1,1,17592.99,2.06
B,0,0,9559.72,3.69
B,1,0,5347.46,3.912
B,1,0,15803.24,3.816
B,1,1,55626.22,4.747
B,1,1,12735.19,3.498
B,0,0,30579.99,4.588
B,1,0,32053.48,3.598
B,1,0,13004.5,6.353
B,1,1,46773.68,3.913
B,1,0,1592.52,7.077
B,1,0,6135.21,4.293
B,0,0,7843.92,3.501
B,0,0,8469.51,2.541
B,0,0,21354.34,1.78
B,1,0,20579.08,2.412
B,1,0,22363.66,2.569
B,1,0,26287.93,4.353
B,1,0,7630.56,3.063
B,1,0,6157.7,4.062
B,0,0,22405.37,5.595
B,1,0,9855.79,3.677
B,1,0,4645.34,6.711
B,1,0,35492.46,2.154
B,1,0,49815.5,3.589
B,1,0,56711.3,3.045
B,0,0,18950.89,5.111
B,1,0,26923.25,0.664
B,0,0,48819.96,1.78
B,1,0,9768.0,3.65
B,1,0,39677.6,5.972
B,1,0,20339.44,4.116
B,0,0,33893.19,1.908
B,0,0,18937.03,2.124
B,1,0,46028.01,6.142
B,1,0,19512.66,2.93
B,1,0,4978.17,2.48
B,1,0,52132.37,5.868
B,0,0,7646.29,5.216
B,1,0,44464.51,5.584
B,1,0,15181.09,2.47
B,1,0,41806.57,1.665
B,1,0,40449.72,3.986
B,1,0,23019.9,4.269
B,1,0,24509.8,4.31
B,0,0,22881.93,5.869
B,0,0,3258.23,1.373
B,1,0,17937.78,5.004
B,0,0,6681.84,2.265
B,1,0,18712.55,4.998
B,1,0,6539.7,3.135
B,1,0,6323.57,2.66
B,1,0,58920.69,2.946
B,1,0,38390.22,1.776
B,1,0,16263.62,3.857
B,1,0,18916.97,2.718
B,0,0,13382.02,4.901
B,1,0,25742.56,4.696
B,1,0,9501.04,6.163
B,1,1,36134.1,4.313
B,1,0,13326.78,4.529
B,1,0,11662.37,5.76
B,0,0,16603.53,2.921
B,1,0,10168.83,1.716
B,1,0,21225.23,4.08
B,1,0,10615.92,1.808
B,1,0,23737.68,7.236
B,1,0,43165.86,5.838
B,1,0,9177.8,6.83
B,1,0,14699.07,3.887
B,1,0,23601.48,4.571
B,1,0,11513.94,3.157
B,0,0,23658.0,5.036
B,1,0,25446.13,2.098
B,0,0,38816.84,0.24
B,0,0,10048.79,2.693
B,1,0,7675.43,1.762
B,1,0,12758.31,5.869
B,1,0,7523.59,6.342
B,1,0,25632.04,1.836
B,1,0,6442.03,5.608
B,0,0,105494.4,5.132
B,0,0,46015.9,1.602
B,1,0,16482.6,3.254
B,1,0,32660.3,2.988
B,1,1,4405.28,4.847
B,0,0,122847.46,2.08
B,1,0,10176.42,3.662
B,1,0,14818.06,2.84
B,1,1,3696.91,4.463
B,1,0,24077.42,3.496
B,0,0,6734.0,3.051
B,1,0,17700.08,3.501
B,1,0,10557.38,6.65
B,0,0,6889.85,3.216
B,1,0,8574.18,2.343
B,1,0,19548.04,4.617
B,1,0,5853.57,3.599
B,1,0,8963.81,1.819
B,1,0,27739.67,6.924
B,1,0,130873.16,3.307
B,1,0,23910.45,3.271
B,1,0,7833.7,4.024
B,0,0,12164.88,6.222
B,0,0,16735.23,1.448
B,1,0,12338.26,4.186
B,1,0,33605.55,6.722
B,1,0,19418.45,3.98
B,1,0,33734.69,2.071
B,0,0,12688.42,2.934
B,1,0,47117.52,4.09
B,1,0,14282.8,5.663
