application_id,group,approved,defaulted,loan_size,processing_time
2426,A,True,False,21982.18,50.6
2427,A,False,False,0.0,51.1
2428,A,True,False,11339.77,56.5
2429,B,False,False,0.0,19.8
2430,B,False,False,0.0,34.0
2431,B,True,False,20158.27,62.0
2432,B,False,False,0.0,46.6
2433,A,True,False,15981.97,58.7
2434,A,False,False,0.0,23.5
2435,A,True,False,8489.89,63.3
2436,B,True,False,9815.67,48.2
2437,A,True,False,11785.59,26.9
2438,A,False,False,0.0,49.2
2439,A,True,False,9583.38,42.0
2440,A,False,False,0.0,19.3
2441,A,True,False,31583.92,70.6
2442,A,True,False,16801.06,95.9
2443,B,False,False,0.0,28.6
2444,B,False,False,0.0,29.8
2445,B,True,False,22548.46,27.3
2446,B,True,False,24121.03,56.9
2447,A,False,False,0.0,72.5
2448,A,True,False,10714.68,26.2
2449,A,True,False,11615.66,36.2
2450,A,False,False,0.0,18.6
2451,A,False,False,0.0,39.2
2452,B,True,False,15813.76,45.0
2453,A,False,False,0.0,18.1
2454,A,False,False,0.0,24.4
2455,A,True,True,10601.53,70.8
2456,A,True,True,8530.95,58.2
2457,A,False,False,0.0,28.9
2458,A,False,False,0.0,52.4
2459,B,True,False,15637.52,39.8
2460,A,True,False,12399.89,57.6
2461,B,True,False,12521.25,84.8
2462,A,False,False,0.0,27.9
2463,B,True,False,6368.21,45.6
2464,A,False,False,0.0,59.1
2465,A,True,False,3892.02,72.7
2466,B,False,False,0.0,19.6
2467,A,False,False,0.0,22.0
2468,B,True,False,13972.41,42.1
2469,B,True,False,14086.49,43.8
2470,B,True,False,22789.28,70.2
2471,B,False,False,0.0,32.5
2472,A,True,True,8720.65,71.4
2473,B,True,False,20323.26,51.8
2474,B,True,False,9979.39,48.2
2475,B,True,False,11779.16,65.5
2476,B,False,False,0.0,23.9
2477,B,True,False,5365.57,48.0
2478,A,True,False,15345.86,55.5
2479,B,True,True,26313.18,67.5
2480,B,True,False,13183.02,50.3
2481,B,True,False,42178.16,34.4
2482,A,False,False,0.0,41.3
2483,B,True,False,26734.56,87.0
2484,A,True,False,30010.95,42.9
2485,A,True,False,7836.77,37.9
2486,A,True,False,20305.05,80.2
2487,A,True,False,11910.29,43.3
2488,B,False,False,0.0,31.6
2489,A,True,False,19743.13,50.9
2490,A,False,False,0.0,42.5
2491,A,True,False,35343.67,114.9
2492,A,True,False,20603.87,79.4
2493,B,False,False,0.0,22.2
2494,B,False,False,0.0,22.7
2495,A,False,False,0.0,40.9
2496,A,True,False,11918.57,46.8
2497,B,False,False,0.0,42.4
2498,B,True,False,19021.09,32.2
2499,B,True,False,25105.44,58.2
2500,B,True,True,15020.69,113.8
2501,A,False,False,0.0,45.3
2502,A,True,False,9823.68,35.4
2503,A,True,False,21802.02,63.3
2504,B,True,True,8566.59,65.9
2505,B,True,False,8556.27,130.0
2506,A,False,False,0.0,22.4
2507,B,True,False,28193.8,64.5
2508,A,True,False,4500.99,70.5
2509,B,False,False,0.0,48.6
2510,B,False,False,0.0,53.0
2511,A,False,False,0.0,23.5
2512,B,False,False,0.0,41.4
2513,A,True,False,27965.7,34.7
2514,B,True,False,31034.13,45.7
2515,A,True,False,14457.65,42.4
2516,B,True,False,28136.48,62.3
2517,B,False,False,0.0,45.0
2518,B,False,False,0.0,31.0
2519,B,True,False,14907.47,49.4
2520,B,False,False,0.0,14.6
2521,A,False,False,0.0,39.1
2522,B,True,False,5165.21,38.7
2523,B,True,False,41370.76,40.8
2524,A,False,False,0.0,14.2
2525,B,True,True,26752.67,48.7
2526,A,True,True,8277.69,49.0
2527,B,True,False,16922.57,52.1
2528,A,True,False,26788.72,77.9
2529,A,False,False,0.0,18.8
2530,B,True,False,9704.05,41.3
2531,B,True,False,14018.06,22.7
2532,A,True,False,35556.79,55.3
2533,A,False,False,0.0,33.4
2534,B,False,False,0.0,46.5
2535,A,True,False,32736.94,66.7
2536,A,True,False,14649.42,42.7
2537,A,True,False,41418.65,27.7
2538,B,True,False,20496.27,48.4
2539,A,False,False,0.0,22.2
2540,B,True,False,7007.8,35.8
2541,B,True,False,9811.35,47.0
2542,B,True,False,50000.0,65.2
2543,A,True,False,26202.19,46.7
2544,A,True,False,31596.01,51.2
2545,A,True,False,8937.44,51.0
2546,A,False,False,0.0,30.0
2547,A,False,False,0.0,26.8
2548,B,False,False,0.0,62.9
2549,B,False,False,0.0,32.8
2550,B,True,False,20624.22,68.5
2551,B,True,False,13669.71,53.2
2552,B,True,False,29480.44,61.3
2553,A,True,False,20294.28,31.7
2554,A,True,False,10740.54,70.6
2555,A,False,False,0.0,49.4
2556,B,False,False,0.0,50.4
2557,B,True,False,8009.88,39.5
2558,B,False,False,0.0,43.2
2559,B,False,False,0.0,15.4
2560,A,True,False,20211.46,37.8
2561,B,False,False,0.0,23.9
2562,B,False,False,0.0,29.5
2563,B,True,False,49132.98,35.3
2564,B,False,False,0.0,42.0
2565,A,False,False,0.0,26.4
2566,A,True,False,18914.87,51.2
2567,A,False,False,0.0,34.6
2568,B,True,False,10311.71,56.8
2569,B,True,False,8399.87,25.0
2570,A,False,False,0.0,29.6
2571,B,True,False,15453.48,45.7
2572,B,False,False,0.0,55.3
2573,A,True,False,13383.37,40.0
2574,A,True,False,5928.5,40.1
2575,B,True,False,22586.24,57.2
2576,B,True,False,22557.31,33.6
2577,B,True,False,20916.28,48.4
2578,B,True,False,9495.77,41.3
2579,A,False,False,0.0,22.7
2580,B,True,False,9648.76,49.8
2581,A,True,False,24802.38,42.6
2582,B,True,False,2626.31,30.9
2583,B,False,False,0.0,55.4
2584,B,True,False,10675.58,57.0
2585,A,False,False,0.0,35.3
2586,A,True,False,20357.16,36.2
2587,A,False,False,0.0,25.3
2588,A,False,False,0.0,20.1
2589,A,True,False,10315.83,36.5
2590,B,True,False,3617.59,67.6
2591,A,False,False,0.0,17.8
2592,A,False,False,0.0,27.1
2593,B,True,False,7662.84,42.1
2594,B,True,False,7536.89,41.3
2595,A,True,False,7768.38,56.3
2596,B,True,False,15188.03,78.5
2597,B,True,False,13819.08,37.5
2598,B,True,False,18136.69,85.8
2599,B,True,False,11996.54,31.1
2600,B,True,False,10142.39,44.8
2601,A,False,False,0.0,25.4
2602,A,False,False,0.0,39.7
2603,A,True,False,16733.36,52.2
2604,A,True,False,12400.1,42.7
2605,B,False,False,0.0,38.8
2606,A,True,False,31968.96,41.6
2607,A,False,False,0.0,25.9
2608,A,True,False,7105.61,69.8
2609,B,False,False,0.0,44.9
2610,B,True,False,6407.46,40.1
2611,A,True,False,9631.11,43.2
2612,A,True,False,3941.28,32.1
2613,B,True,False,5128.43,38.1
2614,B,False,False,0.0,68.7
2615,B,True,True,30142.6,32.7
2616,A,False,False,0.0,47.2
2617,B,True,True,10481.64,27.5
2618,A,True,True,7590.7,62.5
2619,B,True,False,7108.19,66.9
2620,B,True,False,4837.18,51.1
2621,A,True,False,17576.1,63.0
2622,A,True,False,28899.94,37.1
2623,B,True,False,7725.85,55.4
2624,B,True,False,21994.07,40.3
2625,A,False,False,0.0,33.7
2626,A,True,False,23326.59,40.8
2627,B,True,False,16309.68,52.0
2628,B,False,False,0.0,22.9
2629,A,True,False,14724.61,39.1
2630,A,True,False,17436.73,114.8
2631,A,True,False,11112.63,40.5
2632,A,False,False,0.0,27.1
2633,A,True,False,28694.62,33.4
2634,A,True,False,19056.95,46.5
2635,A,False,False,0.0,41.1
2636,B,True,False,10614.26,44.5
2637,A,False,False,0.0,31.5
2638,A,True,False,7419.87,55.6
2639,A,True,False,22755.11,27.0
2640,B,False,False,0.0,33.2
2641,B,True,False,8293.49,23.3
2642,A,True,False,15116.96,104.2
2643,B,False,False,0.0,22.4
2644,B,True,False,30598.34,48.8
2645,A,True,False,6511.6,42.5
2646,A,True,False,14569.52,132.6
2647,A,False,False,0.0,48.5
2648,B,True,False,5322.94,40.5
2649,A,False,False,0.0,49.5
2650,A,True,False,5847.91,26.3
2651,B,True,False,50000.0,22.9
2652,A,False,False,0.0,61.6
2653,A,True,False,10496.12,89.1
2654,A,True,False,11404.81,70.1
2655,A,True,True,10185.14,51.2
2656,A,True,False,22906.08,56.5
2657,B,True,False,9742.23,57.9
2658,B,True,False,9687.36,74.5
2659,B,True,False,17713.77,63.0
2660,B,False,False,0.0,36.4
2661,B,True,False,5145.85,129.3
2662,B,False,False,0.0,28.4
2663,A,True,False,39247.82,30.4
2664,A,True,False,4479.36,50.5
2665,A,False,False,0.0,26.2
2666,B,True,False,50000.0,104.7
2667,B,True,False,31548.27,35.0
2668,A,True,False,6511.81,62.4
2669,A,True,False,12638.57,44.7
2670,A,True,False,27260.9,42.3
2671,B,True,False,24236.3,71.3
2672,A,True,False,12392.86,60.3
2673,B,True,True,17818.61,37.1
2674,B,True,False,11332.57,59.8
2675,B,True,False,10582.51,39.1
2676,B,False,False,0.0,53.8
2677,A,True,False,18885.66,87.1
2678,A,True,False,6951.11,37.3
2679,A,True,False,10579.76,42.1
2680,B,False,False,0.0,29.3
2681,B,False,False,0.0,33.8
2682,A,False,False,0.0,54.5
2683,B,True,False,10648.31,102.9
2684,B,False,False,0.0,31.4
2685,A,False,False,0.0,28.6
2686,A,True,False,12234.23,79.8
2687,B,True,False,11751.24,52.6
2688,A,False,False,0.0,33.7
2689,B,True,False,24050.04,48.9
2690,B,False,False,0.0,44.8
2691,B,False,False,0.0,37.8
2692,B,True,False,14000.1,85.4
2693,B,True,False,41566.25,46.2
2694,B,True,False,11610.06,53.0
2695,B,False,False,0.0,20.3
2696,A,True,False,4500.98,76.7
2697,B,True,False,20468.41,37.1
2698,B,True,False,21791.27,82.8
2699,A,True,False,21442.33,94.2
2700,B,True,False,4080.06,56.3
2701,B,True,False,29507.04,22.1
2702,B,False,False,0.0,41.0
2703,B,True,False,24343.67,59.0
2704,B,True,False,5589.47,69.2
2705,B,True,False,10958.57,45.8
2706,A,True,False,18951.17,42.4
2707,A,True,False,23164.66,73.5
2708,A,True,True,16033.27,39.8
2709,A,True,False,21053.12,71.1
2710,B,False,False,0.0,46.9
2711,B,True,False,11359.97,89.8
2712,A,True,False,21626.48,80.1
2713,A,True,False,6275.35,58.1
2714,B,True,False,7519.91,56.4
2715,B,True,False,8439.15,82.2
2716,B,True,False,11865.99,36.9
2717,A,False,False,0.0,28.9
2718,A,False,False,0.0,16.3
2719,B,True,False,10842.83,25.9
2720,A,True,False,8824.66,75.9
2721,A,False,False,0.0,20.6
2722,B,True,False,36633.8,34.7
2723,A,True,False,13780.71,73.7
2724,A,True,True,4177.76,54.8
2725,A,False,False,0.0,40.9
2726,A,False,False,0.0,24.4
2727,A,False,False,0.0,45.5
2728,B,True,False,10828.15,75.3
2729,A,False,False,0.0,31.3
2730,B,True,False,7117.07,49.2
2731,B,False,False,0.0,48.7
2732,A,False,False,0.0,22.4
2733,B,False,False,0.0,35.1
2734,B,True,False,8524.53,40.1
2735,B,True,False,6818.18,65.2
2736,B,True,False,6484.31,66.0
2737,B,False,False,0.0,32.6
2738,B,True,False,8739.88,62.7
2739,A,True,False,18242.14,55.7
2740,B,False,False,0.0,60.7
2741,A,True,False,11555.23,42.7
2742,B,False,False,0.0,28.0
2743,B,True,False,22611.81,57.6
2744,B,True,False,15370.89,75.0
2745,B,False,False,0.0,32.9
2746,B,True,False,25598.23,43.5
2747,A,False,False,0.0,47.5
2748,B,True,False,18846.51,37.0
2749,B,True,False,10272.81,53.4
2750,B,False,False,0.0,47.9
2751,B,False,False,0.0,32.1
2752,A,True,False,11113.29,45.3
2753,B,False,False,0.0,34.6
2754,B,False,False,0.0,31.8
2755,B,True,False,8909.0,40.7
2756,B,True,False,10090.49,51.1
2757,A,True,False,10905.32,44.2
2758,A,False,False,0.0,29.7
2759,A,False,False,0.0,17.3
2760,A,True,False,39933.53,76.1
2761,B,False,False,0.0,35.3
2762,A,True,True,8552.88,104.0
2763,B,True,True,33928.71,44.0
2764,B,True,False,15264.17,48.4
2765,B,True,False,12660.03,124.5
2766,B,True,True,9956.03,65.3
2767,B,False,False,0.0,37.7
2768,B,False,False,0.0,46.9
2769,B,True,False,18536.36,67.3
2770,A,False,False,0.0,14.5
2771,B,True,False,24252.41,65.4
2772,A,True,False,8087.18,112.6
2773,A,True,True,9107.29,70.2
2774,A,True,False,33123.23,30.5
2775,A,True,False,3021.75,33.2
2776,A,True,False,6441.48,28.6
2777,B,True,False,4342.67,28.3
2778,B,False,False,0.0,47.3
2779,B,True,False,7544.5,36.3
2780,A,True,True,20837.7,42.1
2781,B,True,False,7705.98,54.9
2782,A,False,False,0.0,38.0
2783,B,False,False,0.0,43.0
2784,B,False,False,0.0,31.6
2785,B,True,False,17512.45,30.6
2786,A,False,False,0.0,36.5
2787,A,False,False,0.0,25.2
2788,B,True,False,13056.24,96.1
2789,A,True,False,5937.19,84.0
2790,B,True,False,20767.47,34.7
2791,B,True,False,19008.95,30.9
2792,B,True,True,30206.91,106.5
2793,B,True,True,16331.98,42.0
2794,A,True,False,9354.02,68.4
2795,B,False,False,0.0,54.6
2796,A,False,False,0.0,20.0
2797,B,True,False,33952.31,44.3
2798,A,True,False,9657.39,49.8
2799,B,False,False,0.0,47.9
2800,A,True,False,4763.29,34.8
2801,A,False,False,0.0,29.2
2802,B,False,False,0.0,18.1
2803,A,True,False,15718.5,31.7
2804,A,True,False,9592.2,78.8
2805,B,False,False,0.0,30.3
2806,A,True,False,31638.85,43.2
2807,B,True,False,5007.38,46.9
2808,A,False,False,0.0,40.5
2809,B,False,False,0.0,53.0
2810,B,True,False,15304.85,44.2
2811,A,True,False,13761.82,74.9
2812,A,True,False,50000.0,93.8
2813,B,False,False,0.0,43.9
2814,B,True,False,6431.5,71.1
2815,B,True,False,20688.36,62.5
2816,A,False,False,0.0,39.5
2817,B,True,False,11684.62,31.0
2818,B,True,False,8173.4,94.1
2819,A,True,False,27581.17,56.1
2820,B,True,False,36520.93,41.3
2821,A,True,False,13653.52,68.7
2822,B,True,False,11276.21,46.2
2823,B,True,False,13589.79,38.4
2824,B,True,False,17524.93,28.7
2825,A,False,False,0.0,48.8
2826,B,True,False,21606.04,48.6
2827,A,True,True,9718.42,58.3
2828,B,True,False,13535.97,52.4
2829,B,True,False,8183.17,55.3
2830,A,True,False,5896.1,49.7
2831,A,False,False,0.0,24.4
2832,B,True,False,16909.07,81.6
2833,B,True,False,20280.26,43.0
2834,B,False,False,0.0,37.3
2835,B,True,False,14858.23,47.4
2836,A,False,False,0.0,30.2
2837,A,False,False,0.0,45.7
2838,A,True,False,17338.18,52.2
2839,A,False,False,0.0,42.3
2840,A,True,False,9535.01,79.1
2841,B,True,False,33668.95,81.3
2842,B,True,False,22019.05,39.6
2843,B,True,False,12345.21,42.3
2844,A,False,False,0.0,37.2
2845,B,True,False,11496.11,47.4
2846,B,True,False,22024.38,46.8
2847,B,False,False,0.0,44.1
2848,B,True,False,6165.04,55.6
2849,A,True,False,13951.24,74.9
2850,B,True,False,31713.51,85.8
2851,B,True,False,8600.54,23.0
2852,A,False,False,0.0,58.3
2853,A,True,False,9587.4,74.0
2854,A,True,False,15331.33,27.7
2855,B,True,True,11701.54,95.4
2856,B,False,False,0.0,20.4
2857,B,False,False,0.0,17.8
2858,A,True,False,5741.54,33.5
2859,A,True,False,9471.89,65.2
2860,A,False,False,0.0,25.4
2861,B,True,False,9776.21,83.7
2862,B,True,False,38729.81,69.0
2863,B,True,True,21442.26,15.3
2864,B,True,True,18673.05,46.9
2865,B,True,False,17626.67,62.0
2866,B,True,False,7292.7,27.9
2867,B,True,False,44074.97,35.8
2868,B,True,False,14699.37,24.5
2869,B,True,False,7133.67,43.8
2870,A,False,False,0.0,52.5
2871,B,True,False,14122.6,27.3
2872,A,True,False,12069.54,39.0
2873,A,True,True,20340.69,33.0
2874,A,True,False,32853.47,48.2
2875,B,True,False,3936.6,58.7
2876,A,True,False,8021.65,46.4
2877,A,True,True,7455.27,38.2
2878,B,True,False,17555.7,57.7
2879,A,True,False,23627.62,43.7
2880,B,True,False,11203.45,31.9
2881,A,True,False,6746.53,38.3
2882,B,True,False,17011.01,32.8
2883,A,False,False,0.0,19.6
2884,A,True,False,6990.79,57.8
2885,B,True,True,8342.89,87.4
2886,A,False,False,0.0,30.3
2887,A,False,False,0.0,42.1
2888,A,True,False,24655.35,49.3
2889,B,True,False,9758.7,56.7
2890,B,True,False,4264.97,76.3
2891,B,True,True,30044.21,40.9
2892,A,True,False,14351.85,45.3
2893,B,True,False,10553.41,48.0
2894,A,False,False,0.0,31.0
2895,B,True,False,15396.44,49.7
2896,A,True,False,23588.97,95.0
2897,B,True,False,19357.3,27.8
2898,A,False,False,0.0,27.6
2899,B,True,False,4883.56,57.0
2900,A,True,False,10456.73,95.1
2901,B,True,True,7399.13,35.1
2902,A,True,False,11669.6,55.0
2903,B,True,False,22578.93,58.4
2904,A,True,False,18363.45,28.1
2905,A,True,False,12205.16,56.6
2906,A,False,False,0.0,58.2
2907,A,False,False,0.0,27.4
2908,A,True,False,28850.02,39.0
2909,A,True,True,6587.69,49.5
2910,A,True,True,18873.62,56.2
2911,A,True,False,14857.9,40.6
2912,A,True,False,12174.1,53.3
2913,A,True,False,17104.92,36.0
2914,B,False,False,0.0,26.5
2915,B,True,False,9455.22,73.0
2916,A,True,False,17569.24,30.3
2917,B,False,False,0.0,40.5
2918,B,False,False,0.0,18.3
2919,B,True,False,14585.5,24.0
2920,B,False,False,0.0,37.0
2921,B,True,True,45581.62,80.7
2922,A,True,False,16261.33,71.4
2923,B,False,False,0.0,28.0
2924,A,True,True,12016.72,69.5
2925,B,True,False,18412.4,64.6
2926,A,True,False,6835.91,32.9
2927,A,False,False,0.0,13.8
2928,B,True,False,14843.29,81.8
2929,B,False,False,0.0,35.8
2930,A,True,False,7192.88,60.1
2931,B,True,False,3858.72,57.2
2932,A,True,False,14154.88,47.8
2933,B,True,False,46443.77,34.6
2934,B,True,True,16667.62,45.6
2935,A,True,False,35316.06,40.8
2936,B,True,False,10363.63,54.5
2937,B,False,False,0.0,31.5
2938,A,False,False,0.0,43.1
2939,A,True,False,24098.81,43.0
2940,B,False,False,0.0,22.3
2941,A,False,False,0.0,38.6
2942,B,False,False,0.0,40.7
2943,A,True,False,7418.77,28.2
2944,B,True,False,8206.92,52.3
2945,B,True,True,43489.7,43.1
2946,A,True,False,11450.96,58.1
2947,A,False,False,0.0,20.2
2948,A,True,False,5340.45,45.9
2949,B,True,False,19550.77,47.9
2950,B,False,False,0.0,11.2
2951,A,True,False,20443.96,42.9
2952,A,True,False,14236.92,116.9
2953,B,True,False,5881.28,47.4
2954,A,True,False,10553.27,22.3
2955,B,True,False,8441.65,20.2
2956,A,False,False,0.0,32.4
2957,A,True,False,8645.13,49.6
2958,A,False,False,0.0,22.5
2959,B,True,False,18144.26,52.6
2960,B,True,False,14136.66,81.2
2961,A,True,False,21802.21,30.4
2962,B,True,False,6860.66,83.9
2963,B,True,False,8039.28,49.2
2964,B,False,False,0.0,24.9
2965,A,True,False,3966.3,47.2
2966,B,False,False,0.0,37.8
2967,A,False,False,0.0,32.2
2968,B,True,False,15885.07,55.5
2969,A,True,False,4091.45,41.2
2970,B,False,False,0.0,54.0
2971,A,False,False,0.0,64.3
2972,A,True,False,20159.92,32.5
2973,B,True,False,23741.65,56.6
2974,A,True,False,35892.17,80.6
2975,A,True,False,14130.36,80.0
2976,A,False,False,0.0,26.5
2977,A,False,False,0.0,57.0
2978,A,True,False,10865.14,73.7
2979,B,True,False,11176.51,39.9
2980,B,True,False,10226.23,129.5
2981,B,True,False,11274.21,40.2
2982,B,False,False,0.0,35.9
2983,A,True,False,4678.21,39.0
2984,B,True,False,7631.07,77.4
2985,A,True,False,14450.71,121.6
2986,B,True,True,6502.51,49.2
2987,B,True,False,7490.12,24.6
2988,A,False,False,0.0,28.5
2989,A,True,False,7557.39,38.7
2990,A,False,False,0.0,23.4
2991,A,False,False,0.0,34.9
2992,A,True,False,13519.35,32.7
2993,A,False,False,0.0,54.9
2994,A,True,False,27060.09,43.1
2995,B,True,False,22377.72,28.7
2996,A,True,False,18310.27,29.0
2997,B,True,True,8992.52,51.8
2998,A,False,False,0.0,28.8
2999,B,True,False,9310.24,83.6
3000,A,True,False,29750.36,46.0
3001,B,True,False,8059.94,34.1
3002,B,False,False,0.0,66.4
3003,B,True,False,17185.18,27.8
3004,B,False,False,0.0,37.2
3005,B,False,False,0.0,32.2
3006,B,True,True,10362.79,44.9
3007,A,False,False,0.0,30.8
3008,A,True,True,19889.11,67.6
3009,A,True,False,25784.49,28.9
3010,A,False,False,0.0,14.4
3011,A,True,False,25434.82,32.8
3012,A,True,False,12109.87,47.4
3013,A,False,False,0.0,45.9
3014,B,False,False,0.0,43.7
3015,B,True,False,10088.82,70.3
3016,A,True,False,17063.03,31.2
3017,A,False,False,0.0,84.6
3018,A,True,False,15240.73,39.7
3019,B,True,False,27995.9,89.3
3020,B,True,False,14090.77,20.4
3021,A,True,False,33786.13,96.6
3022,B,True,False,22237.13,40.4
3023,B,True,False,19217.06,100.2
3024,A,True,False,15530.95,58.5
3025,A,True,False,10410.58,45.8
3026,A,False,False,0.0,19.8
3027,A,False,False,0.0,25.7
3028,B,True,False,5050.62,47.2
3029,A,True,False,11623.97,34.7
3030,B,False,False,0.0,25.7
3031,A,True,False,12135.2,39.5
3032,B,True,False,15697.66,41.7
3033,A,True,False,19800.29,34.4
3034,A,False,False,0.0,35.2
3035,A,True,False,6271.08,55.4
3036,B,False,False,0.0,22.2
3037,B,True,False,6788.15,118.0
3038,A,True,False,22642.8,61.6
3039,A,True,False,30430.2,72.4
3040,B,True,False,7921.45,37.2
3041,A,True,True,29800.4,31.9
3042,A,True,False,5941.26,38.9
3043,A,False,False,0.0,24.3
3044,A,False,False,0.0,23.3
3045,B,True,False,22337.74,66.0
3046,A,True,False,30368.37,72.7
3047,B,True,False,11711.26,41.9
3048,B,True,False,24432.24,39.2
3049,B,True,False,9334.95,25.2
3050,B,True,False,10723.44,43.9
3051,B,True,False,10547.6,72.4
3052,A,True,False,20299.11,79.8
3053,A,False,False,0.0,40.3
3054,B,True,True,16372.62,61.0
3055,A,True,True,7231.46,53.9
3056,B,True,True,25743.52,67.8
3057,A,False,False,0.0,38.0
3058,B,False,False,0.0,35.7
3059,A,False,False,0.0,38.4
3060,B,True,False,9825.35,38.0
3061,B,False,False,0.0,47.9
3062,B,False,False,0.0,44.7
3063,B,True,False,9941.1,60.5
3064,A,False,False,0.0,26.1
3065,B,True,False,8888.67,33.3
3066,A,True,False,6727.06,55.2
3067,A,False,False,0.0,52.0
3068,B,True,False,26482.2,77.1
3069,A,False,False,0.0,33.9
3070,A,False,False,0.0,53.1
3071,A,True,False,12766.17,46.9
3072,A,False,False,0.0,43.5
3073,A,True,False,47999.86,67.7
3074,A,True,True,12249.87,50.7
3075,B,True,False,13524.61,58.1
3076,A,True,True,40506.44,42.4
3077,A,True,False,7851.67,49.7
3078,A,True,False,26531.6,27.4
3079,B,True,False,9529.87,40.4
3080,A,True,False,11457.26,37.8
3081,B,True,False,50000.0,30.3
3082,B,False,False,0.0,56.0
3083,B,False,False,0.0,28.5
3084,A,False,False,0.0,40.5
3085,B,True,False,5403.66,49.9
3086,B,True,False,3288.29,87.3
3087,A,True,False,7245.99,47.7
3088,A,False,False,0.0,41.7
3089,B,True,False,14526.58,80.0
3090,A,True,False,13263.4,62.4
3091,A,False,False,0.0,63.6
3092,A,False,False,0.0,34.1
3093,B,True,True,6634.4,47.1
3094,A,True,False,42044.61,63.7
3095,A,False,False,0.0,32.7
3096,B,True,False,10867.96,53.8
3097,A,True,False,39995.96,50.4
3098,B,True,False,14515.7,40.1
3099,A,True,False,46586.06,53.4
3100,A,False,False,0.0,22.8
3101,A,False,False,0.0,15.9
3102,A,True,False,31801.35,41.1
3103,A,False,False,0.0,18.6
3104,B,False,False,0.0,28.8
3105,B,True,False,50000.0,51.4
3106,A,True,True,9454.6,74.3
3107,A,True,True,13239.66,46.3
3108,B,True,False,23120.82,27.8
3109,B,True,False,9133.16,60.0
3110,A,True,False,27131.11,63.4
3111,B,False,False,0.0,25.7
3112,A,False,False,0.0,29.9
3113,B,False,False,0.0,49.0
3114,A,False,False,0.0,25.0
3115,B,True,False,15780.69,81.1
3116,B,True,False,13610.74,95.8
3117,A,False,False,0.0,33.3
3118,A,True,False,47914.78,74.7
3119,A,True,False,17244.46,83.0
3120,A,False,False,0.0,15.5
3121,B,True,False,23326.25,32.4
3122,B,True,True,28677.23,46.0
3123,B,False,False,0.0,34.3
3124,A,False,False,0.0,38.4
3125,A,False,False,0.0,32.8
3126,B,True,False,11790.22,77.9
3127,A,True,False,10022.18,62.9
3128,B,False,False,0.0,26.4
3129,A,True,False,21480.22,108.3
3130,B,True,False,15933.79,45.7
3131,B,True,False,8360.14,66.0
3132,B,True,False,6300.83,128.0
3133,A,False,False,0.0,37.3
3134,B,True,False,23501.6,59.2
3135,B,True,False,24884.08,85.7
3136,B,False,False,0.0,19.6
3137,A,False,False,0.0,22.3
3138,A,False,False,0.0,39.2
3139,B,True,False,4966.0,73.6
3140,A,True,False,8617.87,64.0
3141,A,True,False,16978.44,41.4
3142,A,False,False,0.0,24.1
3143,B,True,False,4924.05,106.7
3144,B,True,False,11460.38,53.1
3145,B,True,False,8573.41,33.7
3146,A,False,False,0.0,19.7
3147,B,True,False,19017.91,24.1
3148,A,True,False,27441.71,35.3
3149,B,False,False,0.0,55.3
3150,B,True,False,18627.34,33.6
3151,A,False,False,0.0,42.5
3152,B,True,False,30499.04,45.0
3153,A,True,False,17431.59,30.5
3154,A,False,False,0.0,57.5
3155,A,True,False,14677.1,46.4
3156,B,True,False,6233.71,58.0
3157,A,True,False,17049.78,37.9
3158,A,True,False,4391.29,42.6
3159,A,False,False,0.0,24.5
3160,B,True,False,11769.99,41.1
3161,B,True,True,33226.38,109.0
3162,B,True,False,16341.24,32.8
3163,B,True,False,7111.77,70.3
3164,B,False,False,0.0,27.2
3165,A,True,False,20713.81,37.7
3166,A,True,False,32749.8,71.0
3167,B,True,False,6799.1,39.6
3168,A,True,False,29531.58,37.6
3169,A,False,False,0.0,58.8
3170,A,True,False,21316.51,27.8
3171,B,True,False,11911.38,44.1
3172,B,True,False,10006.78,34.5
3173,A,True,False,7710.63,52.6
3174,A,False,False,0.0,53.6
3175,A,True,False,11978.09,104.6
3176,B,True,False,13148.34,95.3
3177,A,True,False,6425.77,56.3
3178,A,True,True,12808.31,60.0
3179,B,True,True,5021.48,68.4
3180,A,True,False,20635.94,93.9
3181,A,False,False,0.0,20.0
3182,B,True,False,11388.43,81.9
3183,B,True,False,8323.39,47.7
3184,B,True,True,10875.51,84.9
3185,A,False,False,0.0,47.6
3186,A,True,False,14706.75,41.6
3187,B,True,False,9361.07,66.7
3188,B,True,False,12335.3,84.3
3189,A,True,False,23664.23,85.6
3190,A,False,False,0.0,49.6
3191,A,True,False,13695.65,27.1
3192,A,True,False,7849.94,53.6
3193,A,True,False,30660.35,71.7
3194,A,True,True,27521.07,43.8
3195,A,True,False,12508.15,77.0
3196,A,True,False,29319.24,52.6
3197,B,True,False,5594.28,33.9
3198,A,False,False,0.0,20.7
3199,B,True,False,7779.19,76.5
3200,B,False,False,0.0,27.5
3201,B,False,False,0.0,18.0
3202,B,True,False,6030.86,69.3
3203,B,True,False,11662.01,71.5
3204,B,False,False,0.0,23.4
3205,B,True,False,13942.58,80.6
3206,A,True,False,50000.0,50.6
3207,A,False,False,0.0,38.2
3208,A,True,True,15572.4,92.5
3209,A,True,True,4248.06,28.0
3210,B,False,False,0.0,33.6
3211,A,True,False,13550.36,48.9
3212,B,True,False,9403.4,28.7
3213,A,True,True,15074.27,70.1
3214,B,True,False,27653.57,49.1
3215,B,True,False,6834.71,36.3
